0.001000
0,100.000000,35.000000,-3.424801,-2.066576,0.150000
1,37.527575,22.644700,-3.424801,-2.066576,0.150000
2,13.310574,52.485808,-3.424801,-2.066576,0.150000
3,23.868656,40.958232,-3.424801,-2.066576,0.150000
4,23.345210,36.153502,-3.424801,-2.066576,0.150000
5,38.262678,44.605063,-3.424801,-2.066576,0.150000
6,94.579271,6.299257,-3.424801,-2.066576,0.150000
7,50.043614,49.006072,-3.424801,-2.066576,0.150000
8,29.629750,63.547410,-3.424801,-2.066576,0.150000
9,57.615674,24.001825,-3.424801,-2.066576,0.150000
10,20.638215,25.535839,-3.424801,-2.066576,0.150000
11,7.087941,55.697511,-3.424801,-2.066576,0.150000
12,24.364113,27.086474,-3.424801,-2.066576,0.150000
13,28.008735,32.558100,-3.424801,-2.066576,0.150000
14,71.109919,5.053727,-3.424801,-2.066576,0.150000
15,2.330137,33.893698,-3.424801,-2.066576,0.150000
0.002000
0,99.996575,34.997933,-6.773208,-4.087055,0.150000
1,37.526641,22.641017,-6.773208,-4.087055,0.150000
2,13.307321,52.483844,-6.773208,-4.087055,0.150000
3,23.865403,40.956269,-6.773208,-4.087055,0.150000
4,23.341956,36.151539,-6.773208,-4.087055,0.150000
5,38.259425,44.603099,-6.773208,-4.087055,0.150000
6,94.576018,6.297293,-6.773208,-4.087055,0.150000
7,50.040360,49.004109,-6.773208,-4.087055,0.150000
8,29.626497,63.545447,-6.773208,-4.087055,0.150000
9,57.612421,23.999862,-6.773208,-4.087055,0.150000
10,20.634962,25.533876,-6.773208,-4.087055,0.150000
11,7.084687,55.695548,-6.773208,-4.087055,0.150000
12,24.360859,27.084511,-6.773208,-4.087055,0.150000
13,28.005482,32.556136,-6.773208,-4.087055,0.150000
14,71.106666,5.051764,-6.773208,-4.087055,0.150000
15,2.326883,33.891735,-6.773208,-4.087055,0.150000
0.003000
0,99.989802,34.993846,-10.050260,-6.064205,0.150000
1,37.524790,22.633717,-10.050260,-6.064205,0.150000
2,13.300886,52.479962,-10.050260,-6.064205,0.150000
3,23.858968,40.952386,-10.050260,-6.064205,0.150000
4,23.335522,36.147656,-10.050260,-6.064205,0.150000
5,38.252990,44.599217,-10.050260,-6.064205,0.150000
6,94.569583,6.293411,-10.050260,-6.064205,0.150000
7,50.033926,49.000226,-10.050260,-6.064205,0.150000
8,29.620062,63.541564,-10.050260,-6.064205,0.150000
9,57.605986,23.995979,-10.050260,-6.064205,0.150000
10,20.628527,25.529993,-10.050260,-6.064205,0.150000
11,7.078252,55.691665,-10.050260,-6.064205,0.150000
12,24.354425,27.080628,-10.050260,-6.064205,0.150000
13,27.999047,32.552254,-10.050260,-6.064205,0.150000
14,71.100231,5.047881,-10.050260,-6.064205,0.150000
15,2.320448,33.887853,-10.050260,-6.064205,0.150000
0.004000
0,99.979752,34.987782,-13.260468,-8.000497,0.150000
1,37.522038,22.622863,-13.260468,-8.000497,0.150000
2,13.291338,52.474201,-13.260468,-8.000497,0.150000
3,23.849420,40.946625,-13.260468,-8.000497,0.150000
4,23.325974,36.141895,-13.260468,-8.000497,0.150000
5,38.243443,44.593456,-13.260468,-8.000497,0.150000
6,94.560036,6.287650,-13.260468,-8.000497,0.150000
7,50.024378,48.994465,-13.260468,-8.000497,0.150000
8,29.610515,63.535803,-13.260468,-8.000497,0.150000
9,57.596438,23.990218,-13.260468,-8.000497,0.150000
10,20.618979,25.524232,-13.260468,-8.000497,0.150000
11,7.068705,55.685904,-13.260468,-8.000497,0.150000
12,24.344877,27.074867,-13.260468,-8.000497,0.150000
13,27.989499,32.546493,-13.260468,-8.000497,0.150000
14,71.090684,5.042120,-13.260468,-8.000497,0.150000
15,2.310901,33.882092,-13.260468,-8.000497,0.150000
0.005000
0,99.966491,34.979782,-16.407887,-9.898145,0.150000
1,37.518400,22.608517,-16.407887,-9.898145,0.150000
2,13.278741,52.466600,-16.407887,-9.898145,0.150000
3,23.836823,40.939025,-16.407887,-9.898145,0.150000
4,23.313377,36.134295,-16.407887,-9.898145,0.150000
5,38.230845,44.585855,-16.407887,-9.898145,0.150000
6,94.547438,6.280049,-16.407887,-9.898145,0.150000
7,50.011781,48.986865,-16.407887,-9.898145,0.150000
8,29.597917,63.528203,-16.407887,-9.898145,0.150000
9,57.583841,23.982618,-16.407887,-9.898145,0.150000
10,20.606382,25.516632,-16.407887,-9.898145,0.150000
11,7.056107,55.678304,-16.407887,-9.898145,0.150000
12,24.332280,27.067267,-16.407887,-9.898145,0.150000
13,27.976902,32.538892,-16.407887,-9.898145,0.150000
14,71.078086,5.034520,-16.407887,-9.898145,0.150000
15,2.298303,33.874491,-16.407887,-9.898145,0.150000
0.006000
0,99.950083,34.969884,-19.496178,-11.759143,0.150000
1,37.513892,22.590734,-19.496178,-11.759143,0.150000
2,13.263153,52.457197,-19.496178,-11.759143,0.150000
3,23.821235,40.929622,-19.496178,-11.759143,0.150000
4,23.297789,36.124892,-19.496178,-11.759143,0.150000
5,38.215258,44.576452,-19.496178,-11.759143,0.150000
6,94.531851,6.270646,-19.496178,-11.759143,0.150000
7,49.996193,48.977462,-19.496178,-11.759143,0.150000
8,29.582330,63.518799,-19.496178,-11.759143,0.150000
9,57.568253,23.973215,-19.496178,-11.759143,0.150000
10,20.590794,25.507228,-19.496178,-11.759143,0.150000
11,7.040520,55.668901,-19.496178,-11.759143,0.150000
12,24.316692,27.057863,-19.496178,-11.759143,0.150000
13,27.961314,32.529489,-19.496178,-11.759143,0.150000
14,71.062499,5.025116,-19.496178,-11.759143,0.150000
15,2.282716,33.865088,-19.496178,-11.759143,0.150000
0.007000
0,99.930587,34.958124,-22.528659,-13.585292,0.150000
1,37.508528,22.569568,-22.528659,-13.585292,0.150000
2,13.244632,52.446026,-22.528659,-13.585292,0.150000
3,23.802714,40.918451,-22.528659,-13.585292,0.150000
4,23.279268,36.113721,-22.528659,-13.585292,0.150000
5,38.196736,44.565281,-22.528659,-13.585292,0.150000
6,94.513329,6.259475,-22.528659,-13.585292,0.150000
7,49.977672,48.966290,-22.528659,-13.585292,0.150000
8,29.563808,63.507628,-22.528659,-13.585292,0.150000
9,57.549732,23.962044,-22.528659,-13.585292,0.150000
10,20.572273,25.496057,-22.528659,-13.585292,0.150000
11,7.021998,55.657729,-22.528659,-13.585292,0.150000
12,24.298171,27.046692,-22.528659,-13.585292,0.150000
13,27.942793,32.518318,-22.528659,-13.585292,0.150000
14,71.043977,5.013945,-22.528659,-13.585292,0.150000
15,2.264194,33.853917,-22.528659,-13.585292,0.150000
0.008000
0,99.908059,34.944539,-25.508350,-15.378227,0.150000
1,37.502322,22.545072,-25.508350,-15.378227,0.150000
2,13.223230,52.433120,-25.508350,-15.378227,0.150000
3,23.781312,40.905544,-25.508350,-15.378227,0.150000
4,23.257866,36.100814,-25.508350,-15.378227,0.150000
5,38.175334,44.552375,-25.508350,-15.378227,0.150000
6,94.491927,6.246569,-25.508350,-15.378227,0.150000
7,49.956269,48.953384,-25.508350,-15.378227,0.150000
8,29.542406,63.494722,-25.508350,-15.378227,0.150000
9,57.528330,23.949138,-25.508350,-15.378227,0.150000
10,20.550871,25.483151,-25.508350,-15.378227,0.150000
11,7.000596,55.644823,-25.508350,-15.378227,0.150000
12,24.276768,27.033786,-25.508350,-15.378227,0.150000
13,27.921391,32.505412,-25.508350,-15.378227,0.150000
14,71.022575,5.001039,-25.508350,-15.378227,0.150000
15,2.242792,33.841011,-25.508350,-15.378227,0.150000
0.009000
0,99.882550,34.929161,-28.438010,-17.139435,0.150000
1,37.495287,22.517296,-28.438010,-17.139435,0.150000
2,13.198997,52.418510,-28.438010,-17.139435,0.150000
3,23.757079,40.890935,-28.438010,-17.139435,0.150000
4,23.233633,36.086205,-28.438010,-17.139435,0.150000
5,38.151101,44.537766,-28.438010,-17.139435,0.150000
6,94.467694,6.231959,-28.438010,-17.139435,0.150000
7,49.932037,48.938775,-28.438010,-17.139435,0.150000
8,29.518173,63.480113,-28.438010,-17.139435,0.150000
9,57.504097,23.934528,-28.438010,-17.139435,0.150000
10,20.526638,25.468542,-28.438010,-17.139435,0.150000
11,6.976363,55.630214,-28.438010,-17.139435,0.150000
12,24.252536,27.019177,-28.438010,-17.139435,0.150000
13,27.897158,32.490802,-28.438010,-17.139435,0.150000
14,70.998342,4.986430,-28.438010,-17.139435,0.150000
15,2.218559,33.826401,-28.438010,-17.139435,0.150000
0.010000
0,99.854112,34.912021,-31.320162,-18.870273,0.150000
1,37.487437,22.486285,-31.320162,-18.870273,0.150000
2,13.171981,52.402228,-31.320162,-18.870273,0.150000
3,23.730063,40.874653,-31.320162,-18.870273,0.150000
4,23.206617,36.069923,-31.320162,-18.870273,0.150000
5,38.124085,44.521483,-31.320162,-18.870273,0.150000
6,94.440678,6.215677,-31.320162,-18.870273,0.150000
7,49.905020,48.922493,-31.320162,-18.870273,0.150000
8,29.491157,63.463830,-31.320162,-18.870273,0.150000
9,57.477081,23.918246,-31.320162,-18.870273,0.150000
10,20.499622,25.452259,-31.320162,-18.870273,0.150000
11,6.949347,55.613932,-31.320162,-18.870273,0.150000
12,24.225519,27.002894,-31.320162,-18.870273,0.150000
13,27.870142,32.474520,-31.320162,-18.870273,0.150000
14,70.971326,4.970147,-31.320162,-18.870273,0.150000
15,2.191543,33.810119,-31.320162,-18.870273,0.150000
0.011000
0,99.822792,34.893151,-34.157127,-20.571985,0.150000
1,37.478784,22.452086,-34.157127,-20.571985,0.150000
2,13.142227,52.384301,-34.157127,-20.571985,0.150000
3,23.700309,40.856726,-34.157127,-20.571985,0.150000
4,23.176862,36.051996,-34.157127,-20.571985,0.150000
5,38.094331,44.503556,-34.157127,-20.571985,0.150000
6,94.410924,6.197750,-34.157127,-20.571985,0.150000
7,49.875266,48.904566,-34.157127,-20.571985,0.150000
8,29.461403,63.445904,-34.157127,-20.571985,0.150000
9,57.447327,23.900319,-34.157127,-20.571985,0.150000
10,20.469868,25.434333,-34.157127,-20.571985,0.150000
11,6.919593,55.596005,-34.157127,-20.571985,0.150000
12,24.195765,26.984968,-34.157127,-20.571985,0.150000
13,27.840388,32.456593,-34.157127,-20.571985,0.150000
14,70.941572,4.952221,-34.157127,-20.571985,0.150000
15,2.161789,33.792192,-34.157127,-20.571985,0.150000
0.012000
0,99.788635,34.872579,-36.951043,-22.245711,0.150000
1,37.469340,22.414743,-36.951043,-22.245711,0.150000
2,13.109777,52.364758,-36.951043,-22.245711,0.150000
3,23.667859,40.837183,-36.951043,-22.245711,0.150000
4,23.144413,36.032453,-36.951043,-22.245711,0.150000
5,38.061882,44.484013,-36.951043,-22.245711,0.150000
6,94.378475,6.178207,-36.951043,-22.245711,0.150000
7,49.842817,48.885022,-36.951043,-22.245711,0.150000
8,29.428954,63.426360,-36.951043,-22.245711,0.150000
9,57.414877,23.880776,-36.951043,-22.245711,0.150000
10,20.437418,25.414789,-36.951043,-22.245711,0.150000
11,6.887144,55.576462,-36.951043,-22.245711,0.150000
12,24.163316,26.965424,-36.951043,-22.245711,0.150000
13,27.807938,32.437050,-36.951043,-22.245711,0.150000
14,70.909123,4.932677,-36.951043,-22.245711,0.150000
15,2.129340,33.772649,-36.951043,-22.245711,0.150000
0.013000
0,99.751684,34.850333,-39.703882,-23.892503,0.150000
1,37.459118,22.374295,-39.703882,-23.892503,0.150000
2,13.074674,52.343624,-39.703882,-23.892503,0.150000
3,23.632756,40.816049,-39.703882,-23.892503,0.150000
4,23.109310,36.011319,-39.703882,-23.892503,0.150000
5,38.026778,44.462879,-39.703882,-23.892503,0.150000
6,94.343371,6.157073,-39.703882,-23.892503,0.150000
7,49.807713,48.863889,-39.703882,-23.892503,0.150000
8,29.393850,63.405227,-39.703882,-23.892503,0.150000
9,57.379774,23.859642,-39.703882,-23.892503,0.150000
10,20.402315,25.393656,-39.703882,-23.892503,0.150000
11,6.852040,55.555328,-39.703882,-23.892503,0.150000
12,24.128213,26.944291,-39.703882,-23.892503,0.150000
13,27.772835,32.415916,-39.703882,-23.892503,0.150000
14,70.874019,4.911544,-39.703882,-23.892503,0.150000
15,2.094236,33.751515,-39.703882,-23.892503,0.150000
0.014000
0,99.711980,34.826441,-42.417473,-25.513328,0.150000
1,37.448129,22.330785,-42.417473,-25.513328,0.150000
2,13.036955,52.320926,-42.417473,-25.513328,0.150000
3,23.595037,40.793351,-42.417473,-25.513328,0.150000
4,23.071591,35.988621,-42.417473,-25.513328,0.150000
5,37.989059,44.440182,-42.417473,-25.513328,0.150000
6,94.305652,6.134376,-42.417473,-25.513328,0.150000
7,49.769995,48.841191,-42.417473,-25.513328,0.150000
8,29.356131,63.382529,-42.417473,-25.513328,0.150000
9,57.342055,23.836944,-42.417473,-25.513328,0.150000
10,20.364596,25.370958,-42.417473,-25.513328,0.150000
11,6.814322,55.532630,-42.417473,-25.513328,0.150000
12,24.090494,26.921593,-42.417473,-25.513328,0.150000
13,27.735116,32.393218,-42.417473,-25.513328,0.150000
14,70.836300,4.888846,-42.417473,-25.513328,0.150000
15,2.056518,33.728817,-42.417473,-25.513328,0.150000
0.015000
0,99.669562,34.800928,-45.093510,-27.109082,0.150000
1,37.436385,22.284250,-45.093510,-27.109082,0.150000
2,12.996658,52.296689,-45.093510,-27.109082,0.150000
3,23.554741,40.769114,-45.093510,-27.109082,0.150000
4,23.031294,35.964384,-45.093510,-27.109082,0.150000
5,37.948763,44.415944,-45.093510,-27.109082,0.150000
6,94.265356,6.110138,-45.093510,-27.109082,0.150000
7,49.729698,48.816953,-45.093510,-27.109082,0.150000
8,29.315835,63.358291,-45.093510,-27.109082,0.150000
9,57.301759,23.812707,-45.093510,-27.109082,0.150000
10,20.324299,25.346720,-45.093510,-27.109082,0.150000
11,6.774025,55.508393,-45.093510,-27.109082,0.150000
12,24.050197,26.897355,-45.093510,-27.109082,0.150000
13,27.694820,32.368981,-45.093510,-27.109082,0.150000
14,70.796004,4.864608,-45.093510,-27.109082,0.150000
15,2.016221,33.704580,-45.093510,-27.109082,0.150000
0.016000
0,99.624469,34.773819,-47.733571,-28.680596,0.150000
1,37.423896,22.234727,-47.733571,-28.680596,0.150000
2,12.953820,52.270935,-47.733571,-28.680596,0.150000
3,23.511902,40.743360,-47.733571,-28.680596,0.150000
4,22.988456,35.938630,-47.733571,-28.680596,0.150000
5,37.905924,44.390190,-47.733571,-28.680596,0.150000
6,94.222517,6.084384,-47.733571,-28.680596,0.150000
7,49.686859,48.791200,-47.733571,-28.680596,0.150000
8,29.272996,63.332538,-47.733571,-28.680596,0.150000
9,57.258920,23.786953,-47.733571,-28.680596,0.150000
10,20.281461,25.320967,-47.733571,-28.680596,0.150000
11,6.731186,55.482639,-47.733571,-28.680596,0.150000
12,24.007358,26.871602,-47.733571,-28.680596,0.150000
13,27.651981,32.343227,-47.733571,-28.680596,0.150000
14,70.753165,4.838855,-47.733571,-28.680596,0.150000
15,1.973382,33.678826,-47.733571,-28.680596,0.150000
0.017000
0,99.576735,34.745138,-50.339126,-30.228638,0.150000
1,37.410673,22.182253,-50.339126,-30.228638,0.150000
2,12.908473,52.243689,-50.339126,-30.228638,0.150000
3,23.466555,40.716113,-50.339126,-30.228638,0.150000
4,22.943109,35.911383,-50.339126,-30.228638,0.150000
5,37.860577,44.362944,-50.339126,-30.228638,0.150000
6,94.177170,6.057138,-50.339126,-30.228638,0.150000
7,49.641512,48.763953,-50.339126,-30.228638,0.150000
8,29.227649,63.305291,-50.339126,-30.228638,0.150000
9,57.213573,23.759706,-50.339126,-30.228638,0.150000
10,20.236114,25.293720,-50.339126,-30.228638,0.150000
11,6.685839,55.455392,-50.339126,-30.228638,0.150000
12,23.962012,26.844355,-50.339126,-30.228638,0.150000
13,27.606634,32.315981,-50.339126,-30.228638,0.150000
14,70.707818,4.811608,-50.339126,-30.228638,0.150000
15,1.928035,33.651580,-50.339126,-30.228638,0.150000
0.018000
0,99.526396,34.714909,-52.911545,-31.753926,0.150000
1,37.396728,22.126862,-52.911545,-31.753926,0.150000
2,12.860651,52.214971,-52.911545,-31.753926,0.150000
3,23.418733,40.687396,-52.911545,-31.753926,0.150000
4,22.895286,35.882666,-52.911545,-31.753926,0.150000
5,37.812755,44.334227,-52.911545,-31.753926,0.150000
6,94.129348,6.028420,-52.911545,-31.753926,0.150000
7,49.593690,48.735236,-52.911545,-31.753926,0.150000
8,29.179827,63.276574,-52.911545,-31.753926,0.150000
9,57.165751,23.730989,-52.911545,-31.753926,0.150000
10,20.188292,25.265003,-52.911545,-31.753926,0.150000
11,6.638017,55.426675,-52.911545,-31.753926,0.150000
12,23.914189,26.815638,-52.911545,-31.753926,0.150000
13,27.558812,32.287263,-52.911545,-31.753926,0.150000
14,70.659996,4.782891,-52.911545,-31.753926,0.150000
15,1.880213,33.622862,-52.911545,-31.753926,0.150000
0.019000
0,99.473485,34.683155,-55.452112,-33.257127,0.150000
1,37.382070,22.068587,-55.452112,-33.257127,0.150000
2,12.810385,52.184805,-55.452112,-33.257127,0.150000
3,23.368467,40.657230,-55.452112,-33.257127,0.150000
4,22.845020,35.852500,-55.452112,-33.257127,0.150000
5,37.762489,44.304060,-55.452112,-33.257127,0.150000
6,94.079082,5.998254,-55.452112,-33.257127,0.150000
7,49.543424,48.705070,-55.452112,-33.257127,0.150000
